Stock,Availability,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,FluorescenceColor,FluorescenceIntensity,Measurements,Lab,Certificate,Rap,Discount,percarat,FancyColor,FancyColorIntensity,FancyColorOvertone,Depth,Table,GirdleThin,GirdleThick,Girdle,GirdleCondition,CuletSize,CuletCondition,CrownHeight,CrownAngle,PavilionDepth,PavilionAngle,Country,DiamondImage,VIDEO,CertPDFUrl,Heartimage,ArrowImage,AssetImage,Keytosymbols,Shade,BlackInclusion,Milky,EyeClean,Origin,Certi Comment,Table Inc.,Table Black,Table Open,Side Inc.,Side Black,Side Open,Girdle Open,Pavallion Open
283238,Subject to Prior Sale,PEAR,1.7,E,SI1,,EX,VG,,NON,11.000 - 6.390 X 4.090,GIA,2467698769,9800.0,33.0,6566.0,NONE,NONE,NONE,64.0,64.0,MED,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K460-283238/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K460-283238,https://thnk18.azureedge.net/img/CertImages/2467698769.jpg,,,,FEATHER  CRYSTAL  INDENTED NATURAL  PINPOINT  NATURAL,NONE,NONE,NONE,90.0,-,INTERNAL GRAINING IS NOT SHOWN.,MINOR FEATHER,NONE,NONE,MINOR FEATHER,PIN POINT BLK,NONE,SMALL OPEN,SMALL OPEN
283241,Subject to Prior Sale,ROUND,1.25,H,VVS2,EX,EX,EX,,VSL,6.890 - 6.860 X 4.330,IGI,573308526,8300.0,55.0,3735.0,NONE,NONE,NONE,62.9,57.0,MEDIUM (FACETED) ,,3.0,,NON,,15.0,35.2,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K201-283241/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K201-283241,https://thnk18.azureedge.net/img/CertImages/573308526.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,MEDIUM PINPOINT,NONE,NONE,MINOR CLOUD,PIN POINT BLK,NONE,NONE,NONE
283242,Subject to Prior Sale,ELONGATED CUSHION MODIFIED,1.01,F,VS2,,EX,VG,,FNT,7.040 - 4.930 X 3.320,GIA,2466686149,6900.0,59.0,2829.0,NONE,NONE,NONE,67.4,68.0,THN,VTK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283242/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283242,https://thnk18.azureedge.net/img/CertImages/2466686149.jpg,,,,Crystal  Feather  Needle,NONE,MINOR BLK,NONE,100.0,-,Clouds  pinpoints and surface graining are not shown.,MINOR FEATHER,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
283243,Subject to Prior Sale,EMERALD,1.0,I,VVS1,,EX,EX,,FNT,6.410 - 4.610 X 3.270,GIA,2466625350,5600.0,50.0,2800.0,NONE,NONE,NONE,70.9,70.0,VTK,ETK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K196-283243/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K196-283243,https://thnk18.azureedge.net/img/CertImages/2466625350.jpg,,,,PINPOINT  FEATHER  NATURAL,NONE,NONE,NONE,100.0,-,,MINOR PINPOINT,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,SMALL OPEN
283245,Subject to Prior Sale,SQUARE EMERALD,2.0,H,VVS2,,EX,EX,,NON,6.750 - 6.620 X 4.580,GIA,2466668602,13500.0,61.0,5265.0,NONE,NONE,NONE,69.2,70.0,THK,,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K196-283245/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K196-283245,https://thnk18.azureedge.net/img/CertImages/2466668602.jpg,,,,NEEDLE  PINPOINT  FEATHER,NONE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL PINPOINTS ARE NOT SHOWN.,NONE,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
283246,Subject to Prior Sale,ROUND,1.25,I,VVS1,EX,EX,EX,,VSL,6.920 - 6.860 X 4.280,IGI,573308455,7400.0,54.0,3404.0,NONE,NONE,NONE,62.0,60.0,MEDIUM,SLIGHTLY THICK (FACETE,3.0,,NON,,13.5,34.1,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K193-283246/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K193-283246,https://thnk18.azureedge.net/img/CertImages/573308455.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,MINOR PINPOINT,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
283247,Subject to Prior Sale,PEAR,2.5,F,SI2,,EX,VG,,NON,11.460 - 7.430 X 4.700,GIA,1467685976,10400.0,32.5,7020.0,NONE,NONE,NONE,63.2,60.0,MED,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K193-283247/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K193-283247,https://thnk18.azureedge.net/img/CertImages/1467685976.jpg,,,,TWINNING WISP  FEATHER,NONE,MEDIUM BLK,NONE,80.0,-,ADDITIONAL TWINNING WISPS  CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MEDIUM FEATHER,MEDIUM BLK,HAIR LINE,MINOR SPREADED,MINOR BLK,NONE,NONE,NONE
283248,Subject to Prior Sale,MARQUISE,3.01,D,SI1,,EX,VG,BLUE,STG,15.190 - 7.570 X 4.330,GIA,1463698680,23000.0,48.0,11960.0,NONE,NONE,NONE,57.2,59.0,MED,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K178-283248/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K178-283248,https://thnk18.azureedge.net/img/CertImages/1463698680.jpg,,,,CRYSTAL  FEATHER  NEEDLE  CAVITY  KNOT,NONE,MINOR BLK,NONE,90.0,-,PINPOINTS ARE NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,MINOR CRYSTAL,MINOR BLK,SMALL OPEN,MEDIUM FEATHER,PIN POINT BLK,SMALL OPEN,SMALL OPEN,HAIR LINE
283249,Subject to Prior Sale,RADIANT MODIFIED,2.01,H,SI2,,EX,EX,Blue,STG,8.140 - 6.360 X 4.370,GIA,1469668580,9200.0,50.0,4600.0,NONE,NONE,NONE,68.8,63.0,STK,THK,0.0,Polished,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283249/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283249,https://thnk18.azureedge.net/img/CertImages/1469668580.jpg,,,,Feather  Crystal  Cloud  Needle,NONE,PIN POINT BLK,NONE,80.0,-,Additional clouds  pinpoints and surface graining are not shown.,MEDIUM FEATHER,PIN POINT BLK,NONE,MEDIUM FEATHER,MINOR BLK,NONE,NONE,NONE
283251,Subject to Prior Sale,ROUND,0.8,I,SI2,EX,EX,VG,,NON,5.980 - 5.920 X 3.650,GIA,5466684376,2200.0,33.0,1474.0,NONE,NONE,NONE,61.4,60.0,MED,STK,4.0,Faceted,NON,,13.0,33.0,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K475-283251/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K475-283251,https://thnk18.azureedge.net/img/CertImages/5466684376.jpg,,,,Crystal  Feather,NONE,MINOR BLK,NONE,85.0,-,,MEDIUM FEATHER,MINOR BLK,HAIR LINE,MINOR CLOUD,NONE,NONE,SMALL OPEN,NONE
283253,Subject to Prior Sale,CUSHION BRILLIANT,0.5,G,VVS2,,EX,VG,,NON,6.030 - 4.540 X 2.080,GIA,7468633998,2800.0,45.0,1540.0,NONE,NONE,NONE,45.8,60.0,THK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283253/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283253,https://thnk18.azureedge.net/img/CertImages/7468633998.jpg,,,,NEEDLE  PINPOINT  FEATHER  INDENTED NATURAL,NONE,NONE,NONE,100.0,-,,MINOR FEATHER,NONE,NONE,MINOR CLOUD,NONE,NONE,SMALL OPEN,NONE
283254,Subject to Prior Sale,CUSHION BRILLIANT,0.55,J,VVS2,,VG,VG,,FNT,6.380 - 4.690 X 2.260,GIA,6465667213,2000.0,37.0,1260.0,NONE,NONE,NONE,48.2,58.0,MED,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K470-283254/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K470-283254,https://thnk18.azureedge.net/img/CertImages/6465667213.jpg,,,,PINPOINT  CAVITY  INDENTED NATURAL  SURFACE GRAINING,NONE,NONE,NONE,100.0,-,,MEDIUM PINPOINT,NONE,NONE,NONE,NONE,NONE,SMALL OPEN,SMALL OPEN
283260,Subject to Prior Sale,ROUND,2.07,L,VVS1,EX,EX,EX,BLUE,MED,8.280 - 8.230 X 5.000,GIA,5463654155,8700.0,46.0,4698.0,NONE,NONE,NONE,60.6,58.0,MED,STK,3.5,FACETED,NON,,14.0,33.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K195-283260/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K195-283260,https://thnk18.azureedge.net/img/CertImages/5463654155.jpg,,,,PINPOINT,INSPECTION ADVISABLE,NONE,NONE,100.0,-,SURFACE GRAINING IS NOT SHOWN.,NONE,NONE,NONE,MINOR PINPOINT,NONE,NONE,NONE,NONE
283262,Subject to Prior Sale,ROUND,1.0,H,VS1,EX,EX,EX,,NON,6.430 - 6.380 X 3.880,IGI,573308451,7700.0,53.0,3619.0,NONE,NONE,NONE,60.5,60.0,MEDIUM,SLIGHTLY THICK (FACETE,4.0,,NON,,13.5,34.5,42.5,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/K198-283262/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K198-283262,https://thnk18.azureedge.net/img/CertImages/573308451.jpg,,,,,NONE,NONE,NONE,100.0,-,N/A,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,SMALL OPEN,NONE
283265,Subject to Prior Sale,PEAR,2.01,D,VVS2,,EX,EX,,NON,11.200 - 7.090 X 4.150,GIA,1468668560,21000.0,17.5,17325.0,NONE,NONE,NONE,58.5,57.0,STK,THK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K199-283265/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K199-283265,https://thnk18.azureedge.net/img/CertImages/1468668560.jpg,,,,NEEDLE  FEATHER,NONE,PIN POINT BLK,NONE,100.0,-,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR CLOUD,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,HAIR LINE,NONE,HAIR LINE
283268,Subject to Prior Sale,ROUND,1.2,H,VS2,EX,EX,EX,,NON,6.850 - 6.800 X 4.200,GIA,1465685757,7000.0,35.0,4550.0,NONE,NONE,NONE,61.6,60.0,MED,STK,4.0,FACETED,NON,,13.0,33.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283268/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283268,https://thnk18.azureedge.net/img/CertImages/1465685757.jpg,,,,CRYSTAL  FEATHER  INDENTED NATURAL  NEEDLE  NATURAL,NONE,PIN POINT BLK,NONE,100.0,-,CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,HAIR LINE,MINOR FEATHER,MINOR BLK,NONE,MEDIUM OPEN,SMALL OPEN
283271,Subject to Prior Sale,PEAR,0.7,*,VS2,,EX,VG,,NON,7.130 - 4.750 X 2.960,GIA,6224948972,12000.0,0.0,12000.0,PINK,LIGHT,,62.3,57.0,THK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K463-283271/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K463-283271,https://thnk18.azureedge.net/img/CertImages/6224948972.jpg,,,,FEATHER  NEEDLE,NONE,NONE,NONE,100.0,-,INTERNAL GRAINING IS NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,MINOR FEATHER,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,HAIR LINE
283287,Subject to Prior Sale,RADIANT MODIFIED,1.5,E,SI2,,EX,VG,,NON,7.570 - 5.790 X 3.940,GIA,7466624990,7700.0,44.0,4312.0,NONE,NONE,NONE,68.0,66.0,STK,THK,0.0,Polished,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283287/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283287,https://thnk18.azureedge.net/img/CertImages/7466624990.jpg,,,,Feather  Crystal  Needle,NONE,MINOR BLK,NONE,85.0,-,Pinpoints are not shown.,MEDIUM FEATHER,MINOR BLK,HAIR LINE,MINOR FEATHER,MINOR BLK,HAIR LINE,NONE,NONE
283294,Subject to Prior Sale,CUSHION MODIFIED,2.52,*,SI2,,EX,VG,,FNT,7.890 - 7.200 X 4.890,GIA,2225949018,7000.0,0.0,7000.0,GREEN,FANCY DARK,GRAY-YELLOWISH,67.9,57.0,VTK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283294/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283294,https://thnk18.azureedge.net/img/CertImages/2225949018.jpg,,,,CLOUD  FEATHER  CRYSTAL  CAVITY  NEEDLE  INDENTED NATURAL,NONE,NONE,MILKY,85.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,NONE,NONE,NONE,MEDIUM FEATHER,NONE,SMALL OPEN,SMALL OPEN,SMALL OPEN
283297,Subject to Prior Sale,PEAR,1.02,E,SI1,,EX,EX,,FNT,9.300 - 5.610 X 3.350,GIA,1465629856,5600.0,42.5,3220.0,NONE,NONE,NONE,59.7,59.0,MED,THK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283297/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283297,https://thnk18.azureedge.net/img/CertImages/1465629856.jpg,,,,CLOUD  CRYSTAL  FEATHER  NEEDLE,NONE,MINOR BLK,NONE,90.0,-,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,MINOR SPREADED,MINOR BLK,NONE,MINOR SPREADED,PIN POINT BLK,NONE,NONE,NONE
283299,Subject to Prior Sale,SHIELD,0.33,E,VVS1,,EX,EX,,NON,6.000 - 3.800 X 1.930,GIA,7462695972,2300.0,28.0,1656.0,NONE,NONE,NONE,50.7,65.0,THK,VTK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283299/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283299,https://thnk18.azureedge.net/img/CertImages/7462695972.jpg,,,,NEEDLE  PINPOINT,NONE,NONE,NONE,100.0,-,,MINOR CLOUD,NONE,NONE,MEDIUM PINPOINT,NONE,NONE,NONE,NONE
283305,Subject to Prior Sale,OVAL,0.71,E,VVS1,,EX,VG,,NON,7.050 - 5.040 X 3.050,GIA,7461626538,5300.0,42.5,3047.5,NONE,NONE,NONE,60.6,61.0,MED,THK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K470-283305/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K470-283305,https://thnk18.azureedge.net/img/CertImages/7461626538.jpg,,,,INTERNAL GRAINING  SURFACE GRAINING,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
283308,Subject to Prior Sale,ROUND,0.62,H,SI1,EX,EX,EX,,NON,5.470 - 5.430 X 3.400,GIA,6465619746,2300.0,28.0,1656.0,NONE,NONE,NONE,62.4,59.0,MED,STK,4.0,Faceted,NON,,14.5,35.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283308/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283308,https://thnk18.azureedge.net/img/CertImages/6465619746.jpg,,,,Cloud  Crystal,NONE,MINOR BLK,NONE,95.0,-,,MINOR CLOUD,MINOR BLK,NONE,MINOR FEATHER,MINOR BLK,NONE,NONE,NONE
283312,Subject to Prior Sale,RADIANT MODIFIED BRILLIANT,2.5,F,VS1,,EX,EX,,NON,9.310 - 6.990 X 4.700,GIA,2464635379,17000.0,26.0,12580.0,NONE,NONE,NONE,67.2,67.0,MED,STK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K197-283312/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K197-283312,https://thnk18.azureedge.net/img/CertImages/2464635379.jpg,,,,CLOUD  FEATHER  NEEDLE  PINPOINT,NONE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,HAIR LINE
283313,Subject to Prior Sale,ROUND,0.7,F,VVS1,EX,EX,VG,,FNT,5.770 - 5.750 X 3.450,GIA,5463635216,6800.0,49.0,3468.0,NONE,NONE,NONE,59.8,61.0,MED,STK,3.5,Faceted,NON,,12.5,33.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K463-283313/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K463-283313,https://thnk18.azureedge.net/img/CertImages/5463635216.jpg,,,,Internal Graining  Feather  Chip,INSPECTION ADVISABLE,NONE,NONE,100.0,-,,NONE,NONE,NONE,MINOR FEATHER,NONE,NONE,HAIR LINE,NONE
283316,Subject to Prior Sale,CUSHION BRILLIANT,0.51,H,VS1,,VG,EX,BLUE,MED,6.770 - 4.330 X 2.060,GIA,1468667372,2500.0,51.5,1212.5,NONE,NONE,NONE,47.6,51.0,STK,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283316/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283316,https://thnk18.azureedge.net/img/CertImages/1468667372.jpg,,,,FEATHER  PINPOINT,INSPECTION ADVISABLE,NONE,NONE,100.0,-,,MEDIUM PINPOINT,NONE,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
283320,Subject to Prior Sale,ROUND,1.02,F,SI1,EX,EX,EX,Blue,MED,6.430 - 6.390 X 4.020,GIA,5466624553,6400.0,48.0,3328.0,NONE,NONE,NONE,62.8,57.0,MED,STK,3.5,Faceted,NON,,16.0,36.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283320/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283320,https://thnk18.azureedge.net/img/CertImages/5466624553.jpg,,,,Twinning Wisp  Crystal  Feather  Needle,NONE,PIN POINT BLK,NONE,90.0,-,Pinpoints  clouds and surface graining are not shown.,MINOR FEATHER,PIN POINT BLK,HAIR LINE,MINOR SPREADED,MINOR BLK,NONE,NONE,HAIR LINE
283331,Subject to Prior Sale,ROUND,0.9,D,SI1,EX,EX,EX,,NON,6.150 - 6.090 X 3.880,GIA,3465908477,5800.0,33.5,3857.0,NONE,NONE,NONE,63.4,57.0,THN,STK,3.5,Faceted,NON,,15.5,36.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283331/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283331,https://thnk18.azureedge.net/img/CertImages/3465908477.jpg,,,,Crystal  Feather,NONE,PIN POINT BLK,NONE,90.0,-,,MINOR CRYSTAL,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,MEDIUM OPEN,NONE
283336,Subject to Prior Sale,ROUND,0.58,D,FL,EX,EX,EX,,NON,5.360 - 5.330 X 3.350,GIA,7461635256,7200.0,26.0,5328.0,NONE,NONE,NONE,62.6,57.0,THN,STK,3.0,Faceted,NON,,15.5,35.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/K469-283336/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K469-283336,https://thnk18.azureedge.net/img/CertImages/7461635256.jpg,,,,,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
283339,Subject to Prior Sale,TRAPEZ,0.45,F,VS1,,EX,EX,,NON,3.430 - 6.830 X 2.100,GIA,6461882859,2300.0,12.0,2024.0,NONE,NONE,NONE,30.7,77.0,THN,MED,0.0,Polished,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283339/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283339,https://thnk18.azureedge.net/img/CertImages/6461882859.jpg,,,,Feather,NONE,NONE,NONE,100.0,-,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
283352,Subject to Prior Sale,PEAR,1.01,D,SI1,,EX,VG,,FNT,9.200 - 5.690 X 3.200,GIA,7461698852,5900.0,46.0,3186.0,NONE,NONE,NONE,56.1,61.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283352/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283352,https://thnk18.azureedge.net/img/CertImages/7461698852.jpg,,,,CRYSTAL  FEATHER  CAVITY,NONE,NONE,NONE,90.0,-,PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,NONE,SMALL OPEN,MINOR CRYSTAL,NONE,SMALL OPEN,SMALL OPEN,NONE
283354,Subject to Prior Sale,ROUND,3.01,I,SI1,EX,EX,EX,Blue,STG,9.440 - 9.360 X 5.580,GIA,6465654134,15500.0,47.0,8215.0,NONE,NONE,NONE,59.3,61.0,MED,STK,3.5,Faceted,NON,,12.5,32.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K204-283354/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K204-283354,https://thnk18.azureedge.net/img/CertImages/6465654134.jpg,,,,Feather  Crystal  Needle,NONE,PIN POINT BLK,NONE,100.0,-,Clouds  pinpoints  internal graining and surface graining are not shown.,MINOR FEATHER,PIN POINT BLK,HAIR LINE,MINOR FEATHER,MINOR BLK,NONE,NONE,NONE
283355,Subject to Prior Sale,RADIANT MODIFIED BRILLIANT,0.9,D,SI1,,VG,VG,,FNT,6.470 - 4.870 X 3.240,GIA,7461633979,4700.0,58.5,1950.5,NONE,NONE,NONE,66.6,67.0,MED,VTK,0.0,POLISHED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K470-283355/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K470-283355,https://thnk18.azureedge.net/img/CertImages/7461633979.jpg,,,,CRYSTAL  FEATHER  CLOUD  CAVITY,NONE,MINOR BLK,NONE,80.0,-,,MINOR CRYSTAL,MINOR BLK,NONE,MEDIUM FEATHER,PIN POINT BLK,SMALL OPEN,SMALL OPEN,SMALL OPEN
283365,Subject to Prior Sale,ROUND,0.8,H,SI1,VG,VG,VG,,NON,5.870 - 5.810 X 3.680,GIA,6462730008,3000.0,28.5,2145.0,NONE,NONE,NONE,63.1,57.0,STK,THK,4.5,Faceted,NON,,17.0,38.5,42.0,40.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283365/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283365,https://thnk18.azureedge.net/img/CertImages/6462730008.jpg,,,,Cloud,NONE,MINOR BLK,NONE,100.0,-,,MINOR CLOUD,MINOR BLK,NONE,MINOR FEATHER,NONE,NONE,NONE,NONE
283379,Subject to Prior Sale,ROUND,1.0,G,SI2,EX,EX,EX,BLUE,MED,6.520 - 6.480 X 3.860,GIA,7461685795,4900.0,45.0,2695.0,NONE,NONE,NONE,59.3,62.0,THN,STK,4.0,FACETED,NON,,12.0,33.0,43.0,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K470-283379/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K470-283379,https://thnk18.azureedge.net/img/CertImages/7461685795.jpg,,,,KNOT  CRYSTAL  FEATHER  INDENTED NATURAL  NEEDLE,NONE,PIN POINT BLK,NONE,90.0,-,PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,HAIR LINE,MINOR FEATHER,MINOR BLK,HAIR LINE,MEDIUM OPEN,MEDIUM OPEN
283380,Subject to Prior Sale,ROUND,0.91,H,IF,EX,EX,EX,,NON,6.220 - 6.200 X 3.880,IGI,564379779,7700.0,54.5,3503.5,NONE,NONE,NONE,62.5,57.0,THIN,SLIGHTLY THICK (FACETED),3.0,,NON,,15.0,35.4,44.0,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/K195-283380/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K195-283380,https://thnk18.azureedge.net/img/CertImages/564379779.jpg,,,,,NONE,NONE,NONE,100.0,-,IDEAL CUT ROUND BRILLIANT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
283381,Subject to Prior Sale,ROUND,1.0,E,SI2,EX,EX,EX,,NON,6.470 - 6.450 X 3.990,HRD,230000090943,5600.0,51.0,2744.0,NONE,NONE,NONE,61.7,56.0,MEDIUM,,3.0,FACETED,NON,,14.5,32.9,44.5,41.7,MUM,https://thnk18.azureedge.net/img/images/imaged/K470-283381/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K470-283381,https://thnk18.azureedge.net/img/CertImages/230000090943.jpg,,,,,NONE,MINOR BLK,NONE,80.0,-,,MEDIUM FEATHER,MINOR BLK,NONE,MEDIUM FEATHER,MINOR BLK,SMALL OPEN,NONE,SMALL OPEN
283385,Subject to Prior Sale,OVAL,1.2,D,VS1,,EX,VG,,NON,8.140 - 5.950 X 3.740,GIA,2467635135,8500.0,24.0,6460.0,NONE,NONE,NONE,62.9,63.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/K472-283385/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=K472-283385,https://thnk18.azureedge.net/img/CertImages/2467635135.jpg,,,,CRYSTAL  FEATHER  NEEDLE  PINPOINT,NONE,PIN POINT BLK,NONE,100.0,-,ADDITIONAL PINPOINTS ARE NOT SHOWN.,MINOR FEATHER,PIN POINT BLK,NONE,MINOR FEATHER,PIN POINT BLK,NONE,NONE,NONE
